"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Early Votes","Election Night Votes","Mail-In Ballot 1 Votes","Provisional Votes","Mail-In Ballot 2 Votes" 
"16","Montgomery County","008-017","04","14","REP Alternates","04","Paula G. Oas (Haley)","REP","","0","1","0","0","0" 
"16","Montgomery County","008-017","04","14","REP Alternates","04","Ike Puzon (Trump)","REP","Y","0","0","0","0","0" 
"16","Montgomery County","008-017","04","14","REP Alternates","04","Joshua B. Trent (Haley)","REP","","0","1","0","0","0" 
"16","Montgomery County","008-017","04","14","REP Alternates","04","Jim Wass (Trump)","REP","Y","0","0","0","0","0" 
"16","Montgomery County","008-018","08","14","President - Vice Pres","","Nikki R. Haley","REP","","1","10","7","1","3" 
"16","Montgomery County","008-018","08","14","President - Vice Pres","","Donald J. Trump","REP","Y","7","18","1","0","9" 
"16","Montgomery County","008-018","08","14","President - Vice Pres","08","Nikki R. Haley","REP","","1","10","7","1","3" 
"16","Montgomery County","008-018","08","14","President - Vice Pres","08","Donald J. Trump","REP","Y","7","18","1","0","9" 
"16","Montgomery County","008-018","08","14","U.S. Senator","","Moe H. Barakat","REP","","0","0","1","0","0" 
"16","Montgomery County","008-018","08","14","U.S. Senator","","Chris Chaffee","REP","","0","0","0","0","0" 
"16","Montgomery County","008-018","08","14","U.S. Senator","","Robin Ficker","REP","","4","6","0","0","0" 
"16","Montgomery County","008-018","08","14","U.S. Senator","","Lorie R. Friend","REP","","0","0","0","0","1" 
"16","Montgomery County","008-018","08","14","U.S. Senator","","Larry Hogan","REP","Y","4","22","6","1","10" 
"16","Montgomery County","008-018","08","14","U.S. Senator","","John A. Myrick","REP","","0","0","0","0","1" 
"16","Montgomery County","008-018","08","14","U.S. Senator","","Laban Y. Seyoum","REP","","0","1","0","0","0" 
"16","Montgomery County","008-018","08","14","U.S. Congress","08","Cheryl Riley","REP","Y","3","18","2","1","5" 
"16","Montgomery County","008-018","08","14","U.S. Congress","08","Michael Yadeta","REP","","5","1","1","0","4" 
"16","Montgomery County","008-018","08","14","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","REP","Y","4","16","2","0","7" 
"16","Montgomery County","008-018","08","14","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","REP","Y","5","20","2","0","6" 
"16","Montgomery County","008-018","08","14","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","REP","Y","7","16","3","1","7" 
"16","Montgomery County","008-018","08","14","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","REP","Y","7","21","2","0","8" 
"16","Montgomery County","008-018","08","14","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","REP","","2","8","2","0","4" 
"16","Montgomery County","008-018","08","14","REP Delegates","08","Victoria ""Vikki"" Birkett (Trump)","REP","Y","7","17","1","0","6" 
"16","Montgomery County","008-018","08","14","REP Delegates","08","David M. Bossie (Trump)","REP","Y","6","16","1","0","8" 
"16","Montgomery County","008-018","08","14","REP Delegates","08","Sastry V. Dhara (Trump)","REP","Y","3","14","1","0","7" 
"16","Montgomery County","008-018","08","14","REP Delegates","08","William Carter Hertzberg (Haley)","REP","","1","9","6","1","2" 
"16","Montgomery County","008-018","08","14","REP Delegates","08","Alex Johnson (Haley)","REP","","2","10","6","1","1" 
"16","Montgomery County","008-018","08","14","REP Delegates","08","Clare Margaret Piercy (Haley)","REP","","1","10","6","1","2" 
"16","Montgomery County","008-018","08","14","REP Delegates","08","Reardon ""Sully"" Sullivan","REP","","2","1","0","0","1" 
"16","Montgomery County","008-018","08","14","REP Alternates","08","Nicole L. Andrews (Haley)","REP","","2","10","6","1","3" 
"16","Montgomery County","008-018","08","14","REP Alternates","08","Bob Carey (Trump)","REP","Y","6","18","1","0","8" 
"16","Montgomery County","008-018","08","14","REP Alternates","08","Ruth Horton Melson (Trump)","REP","Y","7","16","1","0","7" 
"16","Montgomery County","008-018","08","14","REP Alternates","08","Brigitta M. Mullican (Trump)","REP","Y","6","16","1","0","8" 
"16","Montgomery County","008-018","08","14","REP Alternates","08","Elise B. Schloss (Haley)","REP","","2","10","6","1","3" 
"16","Montgomery County","008-018","08","14","REP Alternates","08","Michael Alan Schloss (Haley)","REP","","1","10","6","1","1" 
"16","Montgomery County","009-001","06","17","President - Vice Pres","","Nikki R. Haley","REP","","5","5","0","0","12" 
"16","Montgomery County","009-001","06","17","President - Vice Pres","","Donald J. Trump","REP","Y","13","28","1","1","20" 
"16","Montgomery County","009-001","06","17","President - Vice Pres","06","Nikki R. Haley","REP","","5","5","0","0","12" 
"16","Montgomery County","009-001","06","17","President - Vice Pres","06","Donald J. Trump","REP","Y","13","28","1","1","20" 
"16","Montgomery County","009-001","06","17","U.S. Senator","","Moe H. Barakat","REP","","0","1","0","0","0" 
"16","Montgomery County","009-001","06","17","U.S. Senator","","Chris Chaffee","REP","","1","3","0","0","0" 
"16","Montgomery County","009-001","06","17","U.S. Senator","","Robin Ficker","REP","","5","14","0","1","3" 
"16","Montgomery County","009-001","06","17","U.S. Senator","","Lorie R. Friend","REP","","0","1","0","0","0" 
"16","Montgomery County","009-001","06","17","U.S. Senator","","Larry Hogan","REP","Y","11","15","1","0","24" 
"16","Montgomery County","009-001","06","17","U.S. Senator","","John A. Myrick","REP","","1","0","0","0","3" 
"16","Montgomery County","009-001","06","17","U.S. Senator","","Laban Y. Seyoum","REP","","0","0","0","0","0" 
"16","Montgomery County","009-001","06","17","U.S. Congress","06","Dan Cox","REP","","6","11","0","0","11" 
"16","Montgomery County","009-001","06","17","U.S. Congress","06","Chris Hyser","REP","","0","2","0","0","1" 
"16","Montgomery County","009-001","06","17","U.S. Congress","06","Neil C. Parrott","REP","Y","6","7","1","1","13" 
"16","Montgomery County","009-001","06","17","U.S. Congress","06","Todd A. Puglisi","REP","","0","1","0","0","1" 
"16","Montgomery County","009-001","06","17","U.S. Congress","06","Mariela Roca","REP","","3","5","0","0","2" 
"16","Montgomery County","009-001","06","17","U.S. Congress","06","Tom Royals","REP","","0","2","0","0","0" 
"16","Montgomery County","009-001","06","17","U.S. Congress","06","Brenda J. Thiam","REP","","2","3","0","0","1" 
"16","Montgomery County","009-001","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","REP","Y","10","19","1","0","23" 
"16","Montgomery County","009-001","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","REP","Y","11","20","1","0","25" 
"16","Montgomery County","009-001","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","REP","Y","10","19","1","1","24" 
"16","Montgomery County","009-001","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","REP","Y","11","17","1","0","22" 
"16","Montgomery County","009-001","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","REP","","5","10","0","0","14" 
"16","Montgomery County","009-001","06","17","REP Delegates","06","Barrie S. Ciliberti (Trump)","REP","Y","10","24","1","1","15" 
"16","Montgomery County","009-001","06","17","REP Delegates","06","Jerry DeWolf (Trump)","REP","Y","12","25","1","1","15" 
"16","Montgomery County","009-001","06","17","REP Delegates","06","Derek J. Harvey (Trump)","REP","Y","11","28","1","1","16" 
"16","Montgomery County","009-001","06","17","REP Delegates","06","Robert Vincent Johnson, II (Haley)","REP","","6","4","0","0","11" 
"16","Montgomery County","009-001","06","17","REP Delegates","06","Seth Schwartz (Haley)","REP","","5","4","0","0","11" 
"16","Montgomery County","009-001","06","17","REP Delegates","06","Jim Shalleck (Haley)","REP","","6","4","0","0","10" 
"16","Montgomery County","009-001","06","17","REP Alternates","06","Joeylynn Hough (Trump)","REP","Y","10","24","1","1","15" 
"16","Montgomery County","009-001","06","17","REP Alternates","06","Matthew E. Iager (Haley)","REP","","6","5","0","0","12" 
"16","Montgomery County","009-001","06","17","REP Alternates","06","Randy Leatherman (Trump)","REP","Y","12","27","1","1","16" 
"16","Montgomery County","009-001","06","17","REP Alternates","06","Brian P. Sweeney (Haley)","REP","","6","4","0","0","12" 
"16","Montgomery County","009-001","06","17","REP Alternates","06","Seth Edward Wilson (Trump)","REP","Y","11","25","1","1","15" 
"16","Montgomery County","009-002","06","17","President - Vice Pres","","Nikki R. Haley","REP","","6","12","0","0","11" 
"16","Montgomery County","009-002","06","17","President - Vice Pres","","Donald J. Trump","REP","Y","21","49","5","3","23" 
"16","Montgomery County","009-002","06","17","President - Vice Pres","06","Nikki R. Haley","REP","","6","12","0","0","11" 
"16","Montgomery County","009-002","06","17","President - Vice Pres","06","Donald J. Trump","REP","Y","21","49","5","3","23" 
"16","Montgomery County","009-002","06","17","U.S. Senator","","Moe H. Barakat","REP","","0","2","0","0","1" 
"16","Montgomery County","009-002","06","17","U.S. Senator","","Chris Chaffee","REP","","4","0","1","0","3" 
"16","Montgomery County","009-002","06","17","U.S. Senator","","Robin Ficker","REP","","8","21","0","0","4" 
"16","Montgomery County","009-002","06","17","U.S. Senator","","Lorie R. Friend","REP","","0","3","1","0","0" 
"16","Montgomery County","009-002","06","17","U.S. Senator","","Larry Hogan","REP","Y","15","34","3","3","26" 
"16","Montgomery County","009-002","06","17","U.S. Senator","","John A. Myrick","REP","","3","1","0","0","0" 
"16","Montgomery County","009-002","06","17","U.S. Senator","","Laban Y. Seyoum","REP","","1","0","0","0","0" 
"16","Montgomery County","009-002","06","17","U.S. Congress","06","Dan Cox","REP","","7","20","1","0","9" 
"16","Montgomery County","009-002","06","17","U.S. Congress","06","Chris Hyser","REP","","0","1","0","0","3" 
"16","Montgomery County","009-002","06","17","U.S. Congress","06","Neil C. Parrott","REP","Y","9","18","3","2","11" 
"16","Montgomery County","009-002","06","17","U.S. Congress","06","Todd A. Puglisi","REP","","1","2","0","0","0" 
"16","Montgomery County","009-002","06","17","U.S. Congress","06","Mariela Roca","REP","","5","9","0","0","5" 
"16","Montgomery County","009-002","06","17","U.S. Congress","06","Tom Royals","REP","","4","4","0","0","2" 
"16","Montgomery County","009-002","06","17","U.S. Congress","06","Brenda J. Thiam","REP","","2","3","0","0","2" 
"16","Montgomery County","009-002","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","REP","Y","17","34","2","2","22" 
"16","Montgomery County","009-002","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","REP","Y","21","42","4","2","19" 
"16","Montgomery County","009-002","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","REP","Y","17","43","3","2","14" 
"16","Montgomery County","009-002","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","REP","Y","23","38","4","2","20" 
"16","Montgomery County","009-002","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","REP","","7","28","3","0","21" 
"16","Montgomery County","009-002","06","17","REP Delegates","06","Barrie S. Ciliberti (Trump)","REP","Y","17","44","5","2","17" 
"16","Montgomery County","009-002","06","17","REP Delegates","06","Jerry DeWolf (Trump)","REP","Y","18","45","4","2","16" 
"16","Montgomery County","009-002","06","17","REP Delegates","06","Derek J. Harvey (Trump)","REP","Y","19","47","4","2","17" 
"16","Montgomery County","009-002","06","17","REP Delegates","06","Robert Vincent Johnson, II (Haley)","REP","","7","12","0","0","10" 
"16","Montgomery County","009-002","06","17","REP Delegates","06","Seth Schwartz (Haley)","REP","","7","13","0","0","12" 
"16","Montgomery County","009-002","06","17","REP Delegates","06","Jim Shalleck (Haley)","REP","","7","10","0","0","12" 
"16","Montgomery County","009-002","06","17","REP Alternates","06","Joeylynn Hough (Trump)","REP","Y","18","46","5","2","18" 
"16","Montgomery County","009-002","06","17","REP Alternates","06","Matthew E. Iager (Haley)","REP","","10","11","0","0","9" 
"16","Montgomery County","009-002","06","17","REP Alternates","06","Randy Leatherman (Trump)","REP","Y","21","46","4","2","18" 
"16","Montgomery County","009-002","06","17","REP Alternates","06","Brian P. Sweeney (Haley)","REP","","6","11","0","0","10" 
"16","Montgomery County","009-002","06","17","REP Alternates","06","Seth Edward Wilson (Trump)","REP","Y","14","45","4","2","19" 
"16","Montgomery County","009-003","06","17","President - Vice Pres","","Nikki R. Haley","REP","","4","5","4","1","5" 
"16","Montgomery County","009-003","06","17","President - Vice Pres","","Donald J. Trump","REP","Y","6","28","8","2","5" 
"16","Montgomery County","009-003","06","17","President - Vice Pres","06","Nikki R. Haley","REP","","4","5","4","1","5" 
"16","Montgomery County","009-003","06","17","President - Vice Pres","06","Donald J. Trump","REP","Y","6","28","8","2","5" 
"16","Montgomery County","009-003","06","17","U.S. Senator","","Moe H. Barakat","REP","","0","2","2","0","0" 
"16","Montgomery County","009-003","06","17","U.S. Senator","","Chris Chaffee","REP","","0","1","0","0","0" 
"16","Montgomery County","009-003","06","17","U.S. Senator","","Robin Ficker","REP","","0","12","1","1","0" 
"16","Montgomery County","009-003","06","17","U.S. Senator","","Lorie R. Friend","REP","","0","0","0","0","1" 
"16","Montgomery County","009-003","06","17","U.S. Senator","","Larry Hogan","REP","Y","10","15","6","2","9" 
"16","Montgomery County","009-003","06","17","U.S. Senator","","John A. Myrick","REP","","0","2","2","0","0" 
"16","Montgomery County","009-003","06","17","U.S. Senator","","Laban Y. Seyoum","REP","","0","0","0","0","0" 
"16","Montgomery County","009-003","06","17","U.S. Congress","06","Dan Cox","REP","","2","8","2","0","2" 
"16","Montgomery County","009-003","06","17","U.S. Congress","06","Chris Hyser","REP","","0","0","4","0","1" 
"16","Montgomery County","009-003","06","17","U.S. Congress","06","Neil C. Parrott","REP","Y","5","14","2","1","3" 
"16","Montgomery County","009-003","06","17","U.S. Congress","06","Todd A. Puglisi","REP","","0","0","0","0","0" 
"16","Montgomery County","009-003","06","17","U.S. Congress","06","Mariela Roca","REP","","2","6","0","2","1" 
"16","Montgomery County","009-003","06","17","U.S. Congress","06","Tom Royals","REP","","1","3","2","0","1" 
"16","Montgomery County","009-003","06","17","U.S. Congress","06","Brenda J. Thiam","REP","","0","1","1","0","0" 
"16","Montgomery County","009-003","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","REP","Y","7","22","8","3","5" 
"16","Montgomery County","009-003","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","REP","Y","7","22","6","2","5" 
"16","Montgomery County","009-003","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","REP","Y","4","21","5","3","3" 
"16","Montgomery County","009-003","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","REP","Y","8","23","6","3","6" 
"16","Montgomery County","009-003","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","REP","","2","8","3","1","1" 
"16","Montgomery County","009-003","06","17","REP Delegates","06","Barrie S. Ciliberti (Trump)","REP","Y","5","23","6","1","5" 
"16","Montgomery County","009-003","06","17","REP Delegates","06","Jerry DeWolf (Trump)","REP","Y","5","24","5","2","3" 
"16","Montgomery County","009-003","06","17","REP Delegates","06","Derek J. Harvey (Trump)","REP","Y","5","25","6","2","4" 
"16","Montgomery County","009-003","06","17","REP Delegates","06","Robert Vincent Johnson, II (Haley)","REP","","4","5","4","1","6" 
"16","Montgomery County","009-003","06","17","REP Delegates","06","Seth Schwartz (Haley)","REP","","4","5","4","2","5" 
"16","Montgomery County","009-003","06","17","REP Delegates","06","Jim Shalleck (Haley)","REP","","5","7","4","1","5" 
"16","Montgomery County","009-003","06","17","REP Alternates","06","Joeylynn Hough (Trump)","REP","Y","6","24","6","1","4" 
"16","Montgomery County","009-003","06","17","REP Alternates","06","Matthew E. Iager (Haley)","REP","","4","6","4","2","5" 
"16","Montgomery County","009-003","06","17","REP Alternates","06","Randy Leatherman (Trump)","REP","Y","6","27","6","2","5" 
"16","Montgomery County","009-003","06","17","REP Alternates","06","Brian P. Sweeney (Haley)","REP","","4","5","5","1","6" 
"16","Montgomery County","009-003","06","17","REP Alternates","06","Seth Edward Wilson (Trump)","REP","Y","5","24","6","2","4" 
"16","Montgomery County","009-004","08","19","President - Vice Pres","","Nikki R. Haley","REP","","0","14","4","0","9" 
"16","Montgomery County","009-004","08","19","President - Vice Pres","","Donald J. Trump","REP","Y","9","39","5","0","17" 
"16","Montgomery County","009-004","08","19","President - Vice Pres","08","Nikki R. Haley","REP","","0","14","4","0","9" 
"16","Montgomery County","009-004","08","19","President - Vice Pres","08","Donald J. Trump","REP","Y","9","39","5","0","17" 
"16","Montgomery County","009-004","08","19","U.S. Senator","","Moe H. Barakat","REP","","1","1","0","0","0" 
"16","Montgomery County","009-004","08","19","U.S. Senator","","Chris Chaffee","REP","","1","3","0","0","0" 
"16","Montgomery County","009-004","08","19","U.S. Senator","","Robin Ficker","REP","","4","22","3","0","2" 
"16","Montgomery County","009-004","08","19","U.S. Senator","","Lorie R. Friend","REP","","0","4","0","0","0" 
"16","Montgomery County","009-004","08","19","U.S. Senator","","Larry Hogan","REP","Y","3","21","5","0","20" 
"16","Montgomery County","009-004","08","19","U.S. Senator","","John A. Myrick","REP","","0","2","0","0","1" 
"16","Montgomery County","009-004","08","19","U.S. Senator","","Laban Y. Seyoum","REP","","0","0","0","0","0" 
"16","Montgomery County","009-004","08","19","U.S. Congress","08","Cheryl Riley","REP","Y","6","41","2","0","11" 
"16","Montgomery County","009-004","08","19","U.S. Congress","08","Michael Yadeta","REP","","3","8","5","0","6" 
"16","Montgomery County","009-004","08","19","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","REP","Y","6","45","7","0","13" 
"16","Montgomery County","009-004","08","19","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","REP","Y","8","45","7","0","13" 
"16","Montgomery County","009-004","08","19","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","REP","Y","6","45","7","0","13" 
"16","Montgomery County","009-004","08","19","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","REP","Y","7","43","6","0","10" 
"16","Montgomery County","009-004","08","19","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","REP","","3","14","1","0","10" 
"16","Montgomery County","009-004","08","19","REP Delegates","08","Victoria ""Vikki"" Birkett (Trump)","REP","Y","9","37","3","0","15" 
"16","Montgomery County","009-004","08","19","REP Delegates","08","David M. Bossie (Trump)","REP","Y","9","37","3","0","17" 
"16","Montgomery County","009-004","08","19","REP Delegates","08","Sastry V. Dhara (Trump)","REP","Y","9","32","3","0","13" 
"16","Montgomery County","009-004","08","19","REP Delegates","08","William Carter Hertzberg (Haley)","REP","","0","14","3","0","8" 
"16","Montgomery County","009-004","08","19","REP Delegates","08","Alex Johnson (Haley)","REP","","0","13","4","0","10" 
"16","Montgomery County","009-004","08","19","REP Delegates","08","Clare Margaret Piercy (Haley)","REP","","0","13","4","0","8" 
"16","Montgomery County","009-004","08","19","REP Delegates","08","Reardon ""Sully"" Sullivan","REP","","0","10","1","0","0" 
"16","Montgomery County","009-004","08","19","REP Alternates","08","Nicole L. Andrews (Haley)","REP","","0","14","4","0","10" 
"16","Montgomery County","009-004","08","19","REP Alternates","08","Bob Carey (Trump)","REP","Y","9","39","3","0","14" 
"16","Montgomery County","009-004","08","19","REP Alternates","08","Ruth Horton Melson (Trump)","REP","Y","9","38","3","0","15" 
"16","Montgomery County","009-004","08","19","REP Alternates","08","Brigitta M. Mullican (Trump)","REP","Y","9","38","3","0","13" 
"16","Montgomery County","009-004","08","19","REP Alternates","08","Elise B. Schloss (Haley)","REP","","0","14","4","0","10" 
"16","Montgomery County","009-004","08","19","REP Alternates","08","Michael Alan Schloss (Haley)","REP","","0","14","4","0","8" 
"16","Montgomery County","009-005","06","39","President - Vice Pres","","Nikki R. Haley","REP","","2","12","7","1","8" 
"16","Montgomery County","009-005","06","39","President - Vice Pres","","Donald J. Trump","REP","Y","10","34","13","2","12" 
"16","Montgomery County","009-005","06","39","President - Vice Pres","06","Nikki R. Haley","REP","","2","12","7","1","8" 
"16","Montgomery County","009-005","06","39","President - Vice Pres","06","Donald J. Trump","REP","Y","10","34","13","2","12" 
"16","Montgomery County","009-005","06","39","U.S. Senator","","Moe H. Barakat","REP","","0","1","0","0","0" 
"16","Montgomery County","009-005","06","39","U.S. Senator","","Chris Chaffee","REP","","0","2","0","0","0" 
"16","Montgomery County","009-005","06","39","U.S. Senator","","Robin Ficker","REP","","1","12","3","0","4" 
"16","Montgomery County","009-005","06","39","U.S. Senator","","Lorie R. Friend","REP","","0","0","1","0","0" 
"16","Montgomery County","009-005","06","39","U.S. Senator","","Larry Hogan","REP","Y","11","30","16","3","15" 
"16","Montgomery County","009-005","06","39","U.S. Senator","","John A. Myrick","REP","","0","2","0","0","0" 
"16","Montgomery County","009-005","06","39","U.S. Senator","","Laban Y. Seyoum","REP","","0","0","0","0","0" 
"16","Montgomery County","009-005","06","39","U.S. Congress","06","Dan Cox","REP","","2","11","3","1","7" 
"16","Montgomery County","009-005","06","39","U.S. Congress","06","Chris Hyser","REP","","2","0","0","0","0" 
"16","Montgomery County","009-005","06","39","U.S. Congress","06","Neil C. Parrott","REP","Y","8","18","10","1","5" 
"16","Montgomery County","009-005","06","39","U.S. Congress","06","Todd A. Puglisi","REP","","0","1","1","0","0" 
"16","Montgomery County","009-005","06","39","U.S. Congress","06","Mariela Roca","REP","","0","11","1","0","1" 
"16","Montgomery County","009-005","06","39","U.S. Congress","06","Tom Royals","REP","","0","4","0","1","0" 
"16","Montgomery County","009-005","06","39","U.S. Congress","06","Brenda J. Thiam","REP","","0","1","0","0","3" 
"16","Montgomery County","009-005","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","REP","Y","12","24","10","2","12" 
"16","Montgomery County","009-005","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","REP","Y","11","22","8","2","9" 
"16","Montgomery County","009-005","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","REP","Y","8","26","9","2","9" 
"16","Montgomery County","009-005","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","REP","Y","10","26","10","3","9" 
"16","Montgomery County","009-005","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","REP","","5","12","8","0","8" 
"16","Montgomery County","009-005","06","39","REP Delegates","06","Barrie S. Ciliberti (Trump)","REP","Y","10","28","10","0","7" 
"16","Montgomery County","009-005","06","39","REP Delegates","06","Jerry DeWolf (Trump)","REP","Y","10","30","10","0","7" 
"16","Montgomery County","009-005","06","39","REP Delegates","06","Derek J. Harvey (Trump)","REP","Y","10","30","10","0","7" 
"16","Montgomery County","009-005","06","39","REP Delegates","06","Robert Vincent Johnson, II (Haley)","REP","","2","11","7","1","6" 
"16","Montgomery County","009-005","06","39","REP Delegates","06","Seth Schwartz (Haley)","REP","","2","9","6","1","7" 
"16","Montgomery County","009-005","06","39","REP Delegates","06","Jim Shalleck (Haley)","REP","","2","10","7","1","8" 
"16","Montgomery County","009-005","06","39","REP Alternates","06","Joeylynn Hough (Trump)","REP","Y","10","32","10","0","8" 
"16","Montgomery County","009-005","06","39","REP Alternates","06","Matthew E. Iager (Haley)","REP","","2","8","6","1","7" 
"16","Montgomery County","009-005","06","39","REP Alternates","06","Randy Leatherman (Trump)","REP","Y","10","30","11","0","7" 
"16","Montgomery County","009-005","06","39","REP Alternates","06","Brian P. Sweeney (Haley)","REP","","2","11","7","1","7" 
"16","Montgomery County","009-005","06","39","REP Alternates","06","Seth Edward Wilson (Trump)","REP","Y","10","30","11","1","8" 
"16","Montgomery County","009-006","06","17","President - Vice Pres","","Nikki R. Haley","REP","","3","4","7","0","6" 
"16","Montgomery County","009-006","06","17","President - Vice Pres","","Donald J. Trump","REP","Y","11","33","11","0","6" 
"16","Montgomery County","009-006","06","17","President - Vice Pres","06","Nikki R. Haley","REP","","3","4","7","0","6" 
"16","Montgomery County","009-006","06","17","President - Vice Pres","06","Donald J. Trump","REP","Y","11","33","11","0","6" 
"16","Montgomery County","009-006","06","17","U.S. Senator","","Moe H. Barakat","REP","","0","4","0","0","0" 
"16","Montgomery County","009-006","06","17","U.S. Senator","","Chris Chaffee","REP","","0","1","1","0","1" 
"16","Montgomery County","009-006","06","17","U.S. Senator","","Robin Ficker","REP","","5","14","0","0","1" 
"16","Montgomery County","009-006","06","17","U.S. Senator","","Lorie R. Friend","REP","","0","1","0","0","0" 
"16","Montgomery County","009-006","06","17","U.S. Senator","","Larry Hogan","REP","Y","8","16","15","0","9" 
"16","Montgomery County","009-006","06","17","U.S. Senator","","John A. Myrick","REP","","0","1","0","0","2" 
"16","Montgomery County","009-006","06","17","U.S. Senator","","Laban Y. Seyoum","REP","","1","1","0","0","1" 
"16","Montgomery County","009-006","06","17","U.S. Congress","06","Dan Cox","REP","","7","15","5","0","4" 
"16","Montgomery County","009-006","06","17","U.S. Congress","06","Chris Hyser","REP","","0","2","3","0","0" 
"16","Montgomery County","009-006","06","17","U.S. Congress","06","Neil C. Parrott","REP","Y","5","13","5","0","5" 
"16","Montgomery County","009-006","06","17","U.S. Congress","06","Todd A. Puglisi","REP","","0","1","0","0","0" 
"16","Montgomery County","009-006","06","17","U.S. Congress","06","Mariela Roca","REP","","0","5","2","0","1" 
"16","Montgomery County","009-006","06","17","U.S. Congress","06","Tom Royals","REP","","1","0","0","0","2" 
"16","Montgomery County","009-006","06","17","U.S. Congress","06","Brenda J. Thiam","REP","","1","1","2","0","0" 
"16","Montgomery County","009-006","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","REP","Y","10","24","12","0","8" 
"16","Montgomery County","009-006","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","REP","Y","9","20","10","0","11" 
"16","Montgomery County","009-006","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","REP","Y","10","24","11","0","11" 
"16","Montgomery County","009-006","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","REP","Y","12","26","13","0","10" 
"16","Montgomery County","009-006","06","17","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","REP","","4","4","6","0","2" 
"16","Montgomery County","009-006","06","17","REP Delegates","06","Barrie S. Ciliberti (Trump)","REP","Y","9","31","11","0","6" 
"16","Montgomery County","009-006","06","17","REP Delegates","06","Jerry DeWolf (Trump)","REP","Y","11","30","11","0","6" 
"16","Montgomery County","009-006","06","17","REP Delegates","06","Derek J. Harvey (Trump)","REP","Y","10","32","11","0","6" 
"16","Montgomery County","009-006","06","17","REP Delegates","06","Robert Vincent Johnson, II (Haley)","REP","","4","3","7","0","6" 
"16","Montgomery County","009-006","06","17","REP Delegates","06","Seth Schwartz (Haley)","REP","","4","3","7","0","6" 
"16","Montgomery County","009-006","06","17","REP Delegates","06","Jim Shalleck (Haley)","REP","","2","4","7","0","6" 
"16","Montgomery County","009-006","06","17","REP Alternates","06","Joeylynn Hough (Trump)","REP","Y","10","31","11","0","6" 
"16","Montgomery County","009-006","06","17","REP Alternates","06","Matthew E. Iager (Haley)","REP","","3","4","7","0","6" 
"16","Montgomery County","009-006","06","17","REP Alternates","06","Randy Leatherman (Trump)","REP","Y","11","31","10","0","6" 
"16","Montgomery County","009-006","06","17","REP Alternates","06","Brian P. Sweeney (Haley)","REP","","4","4","7","0","6" 
"16","Montgomery County","009-006","06","17","REP Alternates","06","Seth Edward Wilson (Trump)","REP","Y","11","30","11","0","6" 
"16","Montgomery County","009-007","06","39","President - Vice Pres","","Nikki R. Haley","REP","","0","2","3","0","6" 
"16","Montgomery County","009-007","06","39","President - Vice Pres","","Donald J. Trump","REP","Y","9","27","4","2","7" 
